sofifa_id,long_name,league_name,nationality_name,goals
261425,Imran Khan,Indian Super League,India,
264455,Daniel Gomes,Indian Super League,India,
264528,Songpu Singsit,Indian Super League,India,
228948,Sanjiban Ghosh,Indian Super League,India,
230146,Romeo Fernandes,Indian Super League,India,
247624,Baoringdao Bodo,Indian Super League,India,
248150,Ravi Kumar,Indian Super League,India,
248273,Semboi Haokip,Indian Super League,India,
253467,Bidyananda Singh,Indian Super League,India,
253500,Rafique Ali Sardar,Indian Super League,India,
253502,Jitendra Singh,Indian Super League,India,
253697,Sahil Tavora,Indian Super League,India,
256305,Leon Augustine,Indian Super League,India,
259311,Rohit Danu,Indian Super League,India,
259727,Vikram Singh,Indian Super League,India,
260174,Subha Ghosh,Indian Super League,India,
263055,Lalkhawpuimawia Lalkhawpuimawia,Indian Super League,India,
263058,Abdul Rabeeh,Indian Super League,India,
263224,Vincy Barretto,Indian Super League,India,
247633,Pritam Singh,Indian Super League,India,
248206,Pranjal Bhumij,Indian Super League,India,
253423,Avilash Paul,Indian Super League,India,
253698,Abhisek Halder,Indian Super League,India,
256994,Isak Vanlalruatfela,Indian Super League,India,
256997,Wungngayam Muirang,Indian Super League,India,
257685,Leander D'Cunha,Indian Super League,India,
258372,Givson Singh,Indian Super League,India,
258556,Samik Mitra,Indian Super League,India,
259560,Naorem Mahesh Singh,Indian Super League,India,
259738,Wahengbam Angousana,Indian Super League,India,
259742,Loken Meitei,Indian Super League,India,
260146,Lara Sharma,Indian Super League,India,
263933,Nikhil Raj,Indian Super League,India,
248268,Ajay Chhetri,Indian Super League,India,
248286,Mohammed Sajid Dhot,Indian Super League,India,
253466,Davinder Singh,Indian Super League,India,
253477,Reamsochung Aimol,Indian Super League,India,
253988,Anil Chawan,Indian Super League,India,
254232,Asif Khan,Indian Super League,India,
255856,Sandip Mandi,Indian Super League,India,
256991,Premjit Singh,Indian Super League,India,
256996,Joe Zoherliana,Indian Super League,India,
258558,Aman Chetri,Indian Super League,India,
259218,Aaren D'Silva,Indian Super League,India,
259220,Flan Gomes,Indian Super League,India,
259488,Vishal Yadav,Indian Super League,India,
259561,Ayush Adhikari,Indian Super League,India,
259731,Vikram Singh,Indian Super League,India,
259761,Lalhrezuala Sailung,Indian Super League,India,
259764,Namgyal Bhutia,Indian Super League,India,
260147,Roshan Singh,Indian Super League,India,
261423,Nikhil Deka,Indian Super League,India,
261426,Pragyan Gogoi,Indian Super League,India,
264075,Kunal Kundaikar,Indian Super League,India,
248272,Edmund Lalrindika,Indian Super League,India,
255251,Dimple Bhagat,Indian Super League,India,
259175,Nikhil Prabhu,Indian Super League,India,
259217,Sarineo Fernandes,Indian Super League,India,
259313,Lalbiakhlua Jongte,Indian Super League,India,
259562,Muheet Shabir Khan,Indian Super League,India,
259649,Engson Singh,Indian Super League,India,
259745,Harmanpreet Singh,Indian Super League,India,
261424,Nabin Rabha,Indian Super League,India,
261548,Aqib Nawab,Indian Super League,India,
261549,Balaji Ganesan,Indian Super League,India,
259213,Dylan Da Silva,Indian Super League,India,
259219,Nestor Dias,Indian Super League,India,
259646,Arsh Shaikh,Indian Super League,India,
259650,Fardin Ali Molla,Indian Super League,India,
259737,Haobam Singh,Indian Super League,India,
261547,Revanth By,Indian Super League,India,
264540,Emanuel Lalchhanchhuaha,Indian Super League,India,
264469,Witan Sulaeman,Polish T-Mobile Ekstraklasa,Indonesia,
241788,Mehdi Taremi,Portuguese Liga ZON SAGRES,Iran,2
197136,Karim Ansarifard,Greek Super League,Iran,
243551,Ali Gholizadeh,Belgian Jupiler Pro League,Iran,
215871,Alireza Jahanbakhsh,Holland Eredivisie,Iran,
237419,Amir Abedzadeh,Spanish Segunda División,Iran,
194354,Ehsan Haji Safi,Greek Super League,Iran,
239593,Kaveh Rezaei,Belgian Jupiler Pro League,Iran,
244259,Sadegh Moharrami,Croatian Prva HNL,Iran,
231949,Saman Ghoddos,English Premier League,Iran,
241790,Alireza Safar Beiranvand,Portuguese Liga ZON SAGRES,Iran,
227921,Morteza Pouraliganji,Chinese Super League,Iran,
198288,Steven Mehrdad Beitashour,USA Major League Soccer,Iran,
217441,Sosha Makani,Norwegian Eliteserien,Iran,
263238,Seyed Payam Niazmand,Portuguese Liga ZON SAGRES,Iran,
233241,Saeid Ezatolahi Afagh,Danish Superliga,Iran,
243549,Seyed Majid Hosseini,Turkish Süper Lig,Iran,
264425,Mohammad Mohebi,Portuguese Liga ZON SAGRES,Iran,
259094,Ali Alipour,Portuguese Liga ZON SAGRES,Iran,
244537,Mohammad Naderi,Turkish Süper Lig,Iran,
241793,Ali Karimi,Turkish Süper Lig,Iran,
264640,Iman Basafa,Indian Super League,Iran,
202041,Ahmed Yasin,Swedish Allsvenskan,Iraq,
202223,Justin Meram,USA Major League Soccer,Iraq,
187339,Jiloan Mohamed Hamad,Swedish Allsvenskan,Iraq,
210249,Frans Dhia Jirjis Putros,Danish Superliga,Iraq,
204399,Eran Zahavi,Holland Eredivisie,Israel,
251412,Shon Zalman Weissman,Spanish Segunda División,Israel,
208498,Munas Dabbur,German 1. Bundesliga,Israel,
246791,Manor Solomon,Ukrainian Premier League,Israel,
164878,Lior Refaelov,Belgian Jupiler Pro League,Israel,
253220,Elazar Dasa,Holland Eredivisie,Israel,
220314,Ofir Meir Marciano,Holland Eredivisie,Israel,
255353,Gadi Kinda,USA Major League Soccer,Israel,
263377,Liel Abada,Scottish Premiership,Israel,
204276,Tomer Hemed,Australian Hyundai A-League,Israel,
206317,Nir Bitton,Scottish Premiership,Israel,
257243,Eliel Peretz,Austrian Football Bundesliga,Israel,
257620,Dor Hugi,Polish T-Mobile Ekstraklasa,Israel,
263489,Dor Peretz,Italian Serie A,Israel,
233514,Joël Abu Hanna,Polish T-Mobile Ekstraklasa,Israel,
260543,Yonas Malede,Belgian Jupiler Pro League,Israel,
263180,Tai Baribo,Austrian Football Bundesliga,Israel,
263633,Or Dasa,Portuguese Liga ZON SAGRES,Israel,
258545,Joseph Ganda,Austrian Football Bundesliga,Israel,
254303,Ilay Eliyau Elmkies,Austrian Football Bundesliga,Israel,
251298,Omer Hanin,German 1. Bundesliga,Israel,
264009,Yahav Gurfinkel,Swedish Allsvenskan,Israel,
230621,Gianluigi Donnarumma,French Ligue 1,Italy,
192387,Ciro Immobile,Italian Serie A,Italy,
199556,Marco Verratti,French Ligue 1,Italy,
138956,Giorgio Chiellini,Italian Serie A,Italy,
198219,Lorenzo Insigne,Italian Serie A,Italy,
184344,Leonardo Bonucci,Italian Serie A,Italy,
205498,Luiz Frello Filho Jorge,English Premier League,Italy,
224232,Nicolò Barella,Italian Serie A,Italy,
199845,Francesco Acerbi,Italian Serie A,Italy,
202884,Leonardo Spinazzola,Italian Serie A,Italy,
235805,Federico Chiesa,Italian Serie A,Italy,
168435,Salvatore Sirigu,Italian Serie A,Italy,
210413,Alessio Romagnoli,Italian Serie A,Italy,
210935,Domenico Berardi,Italian Serie A,Italy,
211515,Pierluigi Gollini,English Premier League,Italy,
222077,Manuel Locatelli,Italian Serie A,Italy,
163489,Andrea Consigli,Italian Serie A,Italy,
203551,Alessandro Florenzi,Italian Serie A,Italy,
205659,Alessio Cragno,Italian Serie A,Italy,
208596,Andrea Belotti,Italian Serie A,Italy,
216409,Matteo Politano,Italian Serie A,Italy,
228251,Lorenzo Pellegrini,Italian Serie A,Italy,
235374,Manuel Lazzari,Italian Serie A,Italy,
1179,Gianluigi Buffon,Italian Serie B,Italy,
183855,Angelo Obinze Ogbonna,English Premier League,Italy,
187598,Rafael Tolói,Italian Serie A,Italy,
198009,Mattia Perin,Italian Serie A,Italy,
217870,Giovanni Di Lorenzo,Italian Serie A,Italy,
229582,Gianluca Mancini,Italian Serie A,Italy,
229857,Stefano Sensi,Italian Serie A,Italy,
237383,Alessandro Bastoni,Italian Serie A,Italy,
173221,Antonio Candreva,Italian Serie A,Italy,
190745,Marco Silvestri,Italian Serie A,Italy,
190813,Stephan El Shaarawy,Italian Serie A,Italy,
198946,Danilo D'Ambrosio,Italian Serie A,Italy,
212096,Vincenzo Grifo,German 1. Bundesliga,Italy,
212404,Federico Bernardeschi,Italian Serie A,Italy,
216145,Armando Izzo,Italian Serie A,Italy,
216150,Davide Zappacosta,Italian Serie A,Italy,
225116,Alex Meret,Italian Serie A,Italy,
236610,Moise Bioty Kean,Italian Serie A,Italy,
159261,Fabio Quagliarella,Italian Serie A,Italy,
184392,Matteo Darmian,Italian Serie A,Italy,
189053,Francesco Caputo,Italian Serie A,Italy,
189125,Giacomo Bonaventura,Italian Serie A,Italy,
193361,Roberto Soriano,Italian Serie A,Italy,
208268,Bryan Cristante,Italian Serie A,Italy,
210736,Emerson Palmieri dos Santos,French Ligue 1,Italy,
228413,Emil Audero Mulyadi,Italian Serie A,Italy,
228881,Davide Calabria,Italian Serie A,Italy,
238067,Nicolò Zaniolo,Italian Serie A,Italy,
239613,Matteo Pessina,Italian Serie A,Italy,
195272,Marco Davide Faraoni,Italian Serie A,Italy,
197083,Daniel Caligiuri,German 1. Bundesliga,Italy,
211320,Daniele Rugani,Italian Serie A,Italy,
212153,Roberto Gagliardini,Italian Serie A,Italy,
220502,Mattia Zaccagni,Italian Serie A,Italy,
225014,Gaetano Castrovilli,Italian Serie A,Italy,
241096,Sandro Tonali,Italian Serie A,Italy,
163925,Alessandro Diamanti,Australian Hyundai A-League,Italy,
170320,Lorenzo De Silvestri,Italian Serie A,Italy,
173208,Domenico Criscito,Italian Serie A,Italy,
186200,Fabio Borini,Turkish Süper Lig,Italy,
186627,Mario Barwuah Balotelli,Turkish Süper Lig,Italy,
201389,Cristiano Biraghi,Italian Serie A,Italy,
201858,Nicola Domenico Sansone,Italian Serie A,Italy,
202685,Simone Zaza,Italian Serie A,Italy,
205407,Daniele Baselli,Italian Serie A,Italy,
206058,Mattia De Sciglio,Italian Serie A,Italy,
215689,Andrea Petagna,Italian Serie A,Italy,
216065,Marco Sportiello,Italian Serie A,Italy,
220477,Mattia Caldara,Italian Serie A,Italy,
223329,Andrea Conti,Italian Serie A,Italy,
226268,Federico Dimarco,Italian Serie A,Italy,
233556,Riccardo Orsolini,Italian Serie A,Italy,
149185,Francesco Magnanelli,Italian Serie A,Italy,
178091,Stefano Okaka Chuka,Turkish Süper Lig,Italy,
185174,Andrea Poli,Turkish Süper Lig,Italy,
196889,Simone Verdi,Italian Serie A,Italy,
198683,Manolo Gabbiadini,Italian Serie A,Italy,
201046,Riccardo Saponara,Italian Serie A,Italy,
201939,Cristiano Piccini,Spain Primera Division,Italy,
202848,Gianluca Caprari,Italian Serie A,Italy,
205531,Valerio Verre,Italian Serie A,Italy,
205850,Leonardo Pavoletti,Italian Serie A,Italy,
213814,Federico Di Francesco,Italian Serie A,Italy,
225439,Rolando Mandragora,Italian Serie A,Italy,
242392,Giangiacomo Magnani,Italian Serie A,Italy,
182168,Andrea Ranocchia,Italian Serie A,Italy,
189484,Davide Santon,Italian Serie A,Italy,
192073,Andrea Bertolacci,Turkish Süper Lig,Italy,
193338,Mattia Destro,Italian Serie A,Italy,
210964,Federico Ceccherini,Italian Serie A,Italy,
215363,Lorenzo Montipò,Italian Serie A,Italy,
224933,Kevin Lasagna,Italian Serie A,Italy,
224987,Ivan Provedel,Italian Serie A,Italy,
225844,Daniele Verde,Italian Serie A,Italy,
226710,Gianluca Scamacca,Italian Serie A,Italy,
243237,Luca Pellegrini,Italian Serie A,Italy,
253002,Giacomo Raspadori,Italian Serie A,Italy,
162297,Daniele Padelli,Italian Serie A,Italy,
169115,Andrea Masiello,Italian Serie A,Italy,
193786,Francesco Bardi,Italian Serie A,Italy,
199559,Roberto Inglese,Italian Serie B,Italy,
201049,Lorenzo Tonelli,Italian Serie A,Italy,
205553,Luca Ceppitelli,Italian Serie A,Italy,
208144,Daniel Sartori Bessa,Italian Serie A,Italy,
210358,Alberto Brignoli,Greek Super League,Italy,
211361,Danilo Cataldi,Italian Serie A,Italy,
216072,Gaetano Letizia,Italian Serie B,Italy,
220475,Alberto Grassi,Italian Serie A,Italy,
224808,Gian Marco Ferrari,Italian Serie A,Italy,
235290,Kevin Bonifazi,Italian Serie A,Italy,
237715,Patrick Cutrone,Italian Serie A,Italy,
149258,Alex Cordaz,Italian Serie A,Italy,
168354,Emiliano Viviano,Turkish Süper Lig,Italy,
178628,Fernando Martín Forestieri,Italian Serie A,Italy,
185144,Massimo Coda,Italian Serie B,Italy,
185172,Vincenzo Fiorillo,Italian Serie A,Italy,
186140,Federico Macheda,Greek Super League,Italy,
189342,Carlo Pinsoglio,Italian Serie A,Italy,
197786,Giulio Donati,Italian Serie B,Italy,
202135,Stefano Sturaro,Italian Serie A,Italy,
205934,Nicola Murru,Italian Serie A,Italy,
211354,Marco Benassi,Italian Serie A,Italy,
213938,Davide Biraschi,Italian Serie A,Italy,
219984,Mattia Aramu,Italian Serie A,Italy,
220048,Simone Scuffet,Cypriot First Division,Italy,
220528,Gennaro Tutino,Italian Serie B,Italy,
224508,Leonardo Mancuso,Italian Serie A,Italy,
230681,Giuseppe Pezzella,Italian Serie A,Italy,
235834,Fabio Depaoli,Italian Serie A,Italy,
237642,Raoul Petretta,Swiss Super League,Italy,
240100,Tommaso Augello,Italian Serie A,Italy,
258946,Matteo Lovato,Italian Serie A,Italy,
165526,Gabriel Alejandro Paletta,Italian Serie B,Italy,
173155,Antonino Barillà,Italian Serie B,Italy,
188541,Pasquale Schiattarella,Italian Serie B,Italy,
198136,Antonino Ragusa,Italian Serie A,Italy,
198857,Simone Romagnoli,Italian Serie A,Italy,
199776,Luca Caldirola,Italian Serie B,Italy,
205530,Mirko Pigliacelli,Romanian Liga I,Italy,
205812,Pietro Terracciano,Italian Serie A,Italy,
206159,Stefano Sabelli,Italian Serie A,Italy,
211557,Federico Barba,Italian Serie B,Italy,
213993,Francesco Forte,Italian Serie A,Italy,
220466,Federico Mattiello,Italian Serie A,Italy,
220493,Antonio Barreca,Italian Serie B,Italy,
220509,Lorenzo Venuti,Italian Serie A,Italy,
220529,Luca Palmiero,Italian Serie A,Italy,
220534,Sebastiano Luperto,Italian Serie A,Italy,
220829,Ernesto Torregrossa,Italian Serie A,Italy,
223524,Edoardo Goldaniga,Italian Serie A,Italy,
224378,Mattia Bani,Italian Serie A,Italy,
236368,Giulio Maggiore,Italian Serie A,Italy,
240091,Guglielmo Vicario,Italian Serie A,Italy,
240661,Emanuel Vignato,Italian Serie A,Italy,
257713,Gianluca Frabotta,Italian Serie A,Italy,
106795,Gianluca Pegolo,Italian Serie A,Italy,
178310,Simone Iacoponi,Italian Serie B,Italy,
178418,Federico Peluso,Italian Serie A,Italy,
179547,Vito Mannone,French Ligue 1,Italy,
188616,Marco Sau,Italian Serie B,Italy,
189430,Simone Colombi,Italian Serie B,Italy,
190769,Eugenio Lamanna,Italian Serie B,Italy,
192838,Matías Ezequiel Schelotto,Argentina Primera División,Italy,
193077,Diego Falcinelli,Italian Serie A,Italy,
193267,Fabio Pisacane,Italian Serie B,Italy,
194753,Luca Marrone,Italian Serie B,Italy,
197777,Jacopo Sala,Italian Serie A,Italy,
204447,Fabio Lucioni,Italian Serie B,Italy,
206042,Jacopo Dezi,Italian Serie A,Italy,
210833,Riccardo Improta,Italian Serie B,Italy,
210880,Riccardo Fiamozzi,Italian Serie A,Italy,
212381,Roberto Insigne,Italian Serie B,Italy,
219584,Luca Lezzerini,Italian Serie A,Italy,
219852,Alex Ferrari,Italian Serie A,Italy,
235740,Alberto Andrea Paleari,Italian Serie B,Italy,
241410,Eddie Anthony Salcedo Mora,Italian Serie A,Italy,
246431,Riccardo Sottil,Italian Serie A,Italy,
255001,Nicolò Rovella,Italian Serie A,Italy,
139668,Federico Marchetti,Italian Serie A,Italy,
149064,Cristian Molinaro,Italian Serie A,Italy,
149309,Antonio Rosati,Italian Serie A,Italy,
173130,Matteo Scozzarella,Italian Serie B,Italy,
184338,Giuseppe Bellusci,Italian Serie B,Italy,
192071,Marco D'Alessandro,Italian Serie B,Italy,
201243,Andrea La Mantia,Italian Serie A,Italy,
202827,Cristian Damián Battocchio,Mexican Liga MX,Italy,
205089,Mattia Valoti,Italian Serie B,Italy,
206601,Mario Sampirisi,Italian Serie B,Italy,
211325,Andrea Schiavone,Italian Serie A,Italy,
219594,Andrea Barberis,Italian Serie B,Italy,
220915,Gabriele Moncini,Italian Serie B,Italy,
223137,Federico Bonazzoli,Italian Serie A,Italy,
224315,Luca Rudolf Paganini,Italian Serie B,Italy,
226108,Filippo Romagna,Italian Serie A,Italy,
229574,Arturo Calabresi,Italian Serie B,Italy,
230912,Paolo Ghiglione,Italian Serie A,Italy,
231428,Filippo Bandinelli,Italian Serie A,Italy,
235840,Michele Di Gregorio,Italian Serie B,Italy,
236838,Youssef Maleh,Italian Serie A,Italy,
239807,Davide Frattesi,Italian Serie A,Italy,
252060,Tommaso Pobega,Italian Serie A,Italy,
188336,Alessandro Tuia,Italian Serie B,Italy,
209637,Marco Modolo,Italian Serie A,Italy,
211189,Biagio Meccariello,Italian Serie B,Italy,
211394,Paolo Pancrazio Faragò,Italian Serie A,Italy,
219998,José Agustín Mauri,USA Major League Soccer,Italy,
225189,Simone Bastoni,Italian Serie A,Italy,
235215,Giovanni Crociata,Italian Serie A,Italy,
235842,Andrea Pinamonti,Italian Serie A,Italy,
236308,Riccardo Marchizza,Italian Serie A,Italy,
236522,Enrico Brignola,Italian Serie B,Italy,
238873,Pietro Pellegri,Italian Serie A,Italy,
239679,Pasquale Mazzocchi,Italian Serie A,Italy,
240277,Matteo Gabbia,Italian Serie A,Italy,
240343,Antonio Luca Fiordilino,Italian Serie A,Italy,
247229,Raoul Bellanova,Italian Serie A,Italy,
247888,Sebastiano Esposito,Swiss Super League,Italy,
257000,Andrea Carboni,Italian Serie A,Italy,
257711,Riccardo Calafiori,Italian Serie A,Italy,
260823,Nicolò Fagioli,Italian Serie A,Italy,
263929,Matteo Cancellieri,Italian Serie A,Italy,
171490,Simone Aresti,Italian Serie A,Italy,
173165,Nicola Ravaglia,Italian Serie A,Italy,
190330,Nicola Rigoni,Italian Serie B,Italy,
198903,Ramzi Aya,Italian Serie A,Italy,
208523,Stefano Beltrame,Portuguese Liga ZON SAGRES,Italy,
210548,Leonardo Capezzi,Italian Serie A,Italy,
213375,Antonio Junior Vacca,Italian Serie A,Italy,
215810,Cristiano Lombardi,Italian Serie A,Italy,
219759,Salvatore Andrea Molina,Italian Serie B,Italy,
235942,Francesco Cassata,Italian Serie A,Italy,
248385,Roberto Piccoli,Italian Serie A,Italy,
252704,Marco Sala,Italian Serie B,Italy,
253473,Samuele Ricci,Italian Serie A,Italy,
255580,Giacomo Quagliata,Holland Eredivisie,Italy,
189730,Francesco Di Tacchio,Italian Serie A,Italy,
191068,Gianmarco Zigoni,Italian Serie A,Italy,
199053,Riccardo Bocalon,Italian Serie A,Italy,
200981,Nicolao Manuel Dumitru Cardoso,Korean K League 1,Italy,
